"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant_id","response","stimulus","category","correct_response","naive_theory","concept","is_consistent","response_tf","correct","question_order"
"","384","html-keyboard-response","22","2.0.0","4767340","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Most organisms are adapted to their environment.</div>","Evolution","T","T","Selection","true","F","false",""
"","312","html-keyboard-response","23","2.0.0","4768154","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Most organisms die before leaving offspring.</div>","Evolution","T","F","Selection","false","T","true",""
"","293","html-keyboard-response","24","2.0.0","4768949","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Humans are descended from sea-dwelling creatures.</div>","Evolution","T","F","Phylogeny","false","F","false",""
"","1541","html-keyboard-response","25","2.0.0","4770993","p2f848uts5v","seal"," ","<p>The next 20 statements will be about <b>Germs</b>. Press any key to continue.</p>","","","","","","","",""
"","1867","html-keyboard-response","26","2.0.0","4772861","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Germs have an odor.</div>","Germs","F","T","Microbe","false","T","false",""
"","1784","html-keyboard-response","27","2.0.0","4775147","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Germs enter the body through the hair.</div>","Germs","F","F","Infection","true","T","false",""
"","990","html-keyboard-response","28","2.0.0","4776639","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Being sneezed on can make a person sick.</div>","Germs","T","T","Contagion","true","T","true",""
"","1043","html-keyboard-response","29","2.0.0","4778184","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Dish sponges contain germs.</div>","Germs","T","F","Contamination","false","T","true",""
"","762","html-keyboard-response","30","2.0.0","4779448","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Urine contains germs.</div>","Germs","F","T","Contamination","false","T","false",""
"","1507","html-keyboard-response","31","2.0.0","4781458","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Alcohol kills germs.</div>","Germs","T","T","Sterilization","true","T","true",""
"","944","html-keyboard-response","32","2.0.0","4782903","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Germs have feelings.</div>","Germs","F","F","Microbe","true","F","true",""
"","1563","html-keyboard-response","33","2.0.0","4784969","p2f848uts5v","seal","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Germs","T3","T3","AttentionCheck","true","T3","true",""
"","2786","html-keyboard-response","34","2.0.0","4788257","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Being happy can make a person sick.</div>","Germs","F","F","Contagion","true","F","true",""
"","887","html-keyboard-response","35","2.0.0","4789646","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Sunshine contains germs.</div>","Germs","F","F","Contamination","true","F","true",""
"","1506","html-keyboard-response","36","2.0.0","4791653","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Germs enter the body through the skin.</div>","Germs","F","T","Infection","false","T","false",""
"","735","html-keyboard-response","37","2.0.0","4792891","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Water kills germs.</div>","Germs","F","T","Sterilization","false","T","false",""
"","894","html-keyboard-response","38","2.0.0","4794287","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Heat kills germs.</div>","Germs","T","F","Sterilization","false","T","true",""
"","2554","html-keyboard-response","39","2.0.0","4797342","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Being depressed can make a person sick.</div>","Germs","T","F","Contagion","false","T","true",""
"","935","html-keyboard-response","40","2.0.0","4798779","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Kindness kills germs.</div>","Germs","F","F","Sterilization","true","F","true",""
"","724","html-keyboard-response","41","2.0.0","4800005","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Rotting meat contains germs.</div>","Germs","T","T","Contamination","true","F","false",""
"","1646","html-keyboard-response","42","2.0.0","4802154","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Germs have DNA.</div>","Germs","T","F","Microbe","false","F","false",""
"","1480","html-keyboard-response","43","2.0.0","4804136","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Germs enter the body through cuts.</div>","Germs","T","T","Infection","true","T","true",""
"","1181","html-keyboard-response","44","2.0.0","4805819","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Being cold can make a person sick.</div>","Germs","F","T","Contagion","false","T","false",""
"","3439","html-keyboard-response","45","2.0.0","4809761","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Germs enter the body through the eyes.</div>","Germs","T","F","Infection","false","T","true",""
"","1322","html-keyboard-response","46","2.0.0","4811586","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Germs have a shape.</div>","Germs","T","T","Microbe","true","F","false",""
"","1730","html-keyboard-response","47","2.0.0","4813817","p2f848uts5v","seal"," ","<p>The next 20 statements will be about <b>Thermodynamics</b>. Press any key to continue.</p>","","","","","","","",""
"","5190","html-keyboard-response","48","2.0.0","4819008","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Ice has a lower temperature than water.</div>","Thermodynamics","T","T","Temperature","true","T","true",""
"","1698","html-keyboard-response","49","2.0.0","4821209","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Gravity has heat.</div>","Thermodynamics","F","F","Heat","true","F","true",""
"","2030","html-keyboard-response","50","2.0.0","4823741","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Water transfers heat to ice.</div>","Thermodynamics","T","T","Heat transfer","true","T","true",""
"","690","html-keyboard-response","51","2.0.0","4824932","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Cold objects transfer heat to warm objects.</div>","Thermodynamics","F","F","Heat transfer","true","T","false",""
"","1113","html-keyboard-response","52","2.0.0","4826547","p2f848uts5v","seal","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Thermodynamics","T3","T3","AttentionCheck","true","T3","true",""
"","700","html-keyboard-response","53","2.0.0","4827749","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Boiling water has a lower temperature than steam.</div>","Thermodynamics","T","F","Temperature","false","T","true",""
"","424","html-keyboard-response","54","2.0.0","4828675","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Water transfers heat to steam.</div>","Thermodynamics","F","T","Heat transfer","false","F","true",""
"","929","html-keyboard-response","55","2.0.0","4830106","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Coats produce heat.</div>","Thermodynamics","F","T","Heat source","false","T","false",""
"","845","html-keyboard-response","56","2.0.0","4831453","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Heat increases an object's temperature.</div>","Thermodynamics","T","T","Thermal expansion","true","T","true",""
"","1394","html-keyboard-response","57","2.0.0","4833349","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Heat increases an object's size.</div>","Thermodynamics","T","F","Thermal expansion","false","T","true",""
"","2750","html-keyboard-response","58","2.0.0","4836601","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Rain produces heat.</div>","Thermodynamics","F","F","Heat source","true","F","true",""
"","1315","html-keyboard-response","59","2.0.0","4838417","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Cold objects transfer heat to even colder objects.</div>","Thermodynamics","T","F","Heat transfer","false","F","false",""
"","2440","html-keyboard-response","60","2.0.0","4841360","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Pressure produces heat.</div>","Thermodynamics","T","F","Heat source","false","T","true",""
"","720","html-keyboard-response","61","2.0.0","4842582","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Atoms have heat.</div>","Thermodynamics","F","T","Heat","false","T","false",""
"","708","html-keyboard-response","62","2.0.0","4843791","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Ice has heat.</div>","Thermodynamics","T","F","Heat","false","T","true",""
"","3490","html-keyboard-response","63","2.0.0","4847784","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Steam has a lower temperature than ice.</div>","Thermodynamics","F","F","Temperature","true","F","true",""
"","2069","html-keyboard-response","64","2.0.0","4850355","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Heat increases an object's weight.</div>","Thermodynamics","F","T","Thermal expansion","false","F","true",""
"","1101","html-keyboard-response","65","2.0.0","4851958","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Heat increases an object's color.</div>","Thermodynamics","F","F","Thermal expansion","true","F","true",""
"","1707","html-keyboard-response","66","2.0.0","4854167","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Ovens produce heat.</div>","Thermodynamics","T","T","Heat source","true","T","true",""
"","1426","html-keyboard-response","67","2.0.0","4856095","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Two cups of ice have a lower temperature than one.</div>","Thermodynamics","F","T","Temperature","false","T","false",""
"","827","html-keyboard-response","68","2.0.0","4857425","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">The sun has heat.</div>","Thermodynamics","T","T","Heat","true","T","true",""
"","1293","html-keyboard-response","69","2.0.0","4859220","p2f848uts5v","seal"," ","<p>The next 20 statements will be about <b>Waves</b>. Press any key to continue.</p>","","","","","","","",""
"","2042","html-keyboard-response","70","2.0.0","4861263","p2f848uts5v","seal","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Waves","T3","T3","AttentionCheck","true","T3","true",""
"","3174","html-keyboard-response","71","2.0.0","4864940","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Red objects reflect blue light.</div>","Waves","F","F","Color","true","F","true",""
"","1110","html-keyboard-response","72","2.0.0","4866552","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Black objects reflect all colors of light.</div>","Waves","F","T","Light","false","F","true",""
"","1233","html-keyboard-response","73","2.0.0","4868287","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Sounds can be near or far.</div>","Waves","F","T","Sound","false","T","false",""
"","1451","html-keyboard-response","74","2.0.0","4870240","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">White light contains all colors of light.</div>","Waves","T","F","Light","false","F","false",""
"","1244","html-keyboard-response","75","2.0.0","4871986","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Red objects absorb blue light.</div>","Waves","T","F","Color","false","F","false",""
"","1258","html-keyboard-response","76","2.0.0","4873746","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Mirrors reflect light.</div>","Waves","T","T","Reflection","true","T","true",""
"","1576","html-keyboard-response","77","2.0.0","4875824","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Shadows contain all colors of light.</div>","Waves","F","F","Light","true","F","true",""
"","1509","html-keyboard-response","78","2.0.0","4877834","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Foam reflects sound.</div>","Waves","F","F","Reflection","true","F","true",""
"","1795","html-keyboard-response","79","2.0.0","4880131","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Sound travels through air.</div>","Waves","T","T","Propagation","true","T","true",""
"","1160","html-keyboard-response","80","2.0.0","4881794","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Sound travels through metal.</div>","Waves","T","F","Propagation","false","T","true",""
"","1080","html-keyboard-response","81","2.0.0","4883375","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Prisms reflect light.</div>","Waves","F","T","Reflection","false","T","false",""
"","1392","html-keyboard-response","82","2.0.0","4885270","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Sounds can be loud or quiet.</div>","Waves","T","T","Sound","true","T","true",""
"","1179","html-keyboard-response","83","2.0.0","4886951","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Sound travels through a vacuum.</div>","Waves","F","T","Propagation","false","T","false",""
"","3511","html-keyboard-response","84","2.0.0","4890964","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Red objects reflect red light.</div>","Waves","T","T","Color","true","F","false",""
"","1208","html-keyboard-response","85","2.0.0","4892674","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Sound travels through foam.</div>","Waves","F","F","Propagation","true","F","true",""
"","1548","html-keyboard-response","86","2.0.0","4894724","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Rainbows contain all colors of light.</div>","Waves","T","T","Light","true","T","true",""
"","725","html-keyboard-response","87","2.0.0","4895952","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Mirrors reflect sound.</div>","Waves","T","F","Reflection","false","F","false",""
"","1928","html-keyboard-response","88","2.0.0","4898381","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Sounds can be direct or reflected.</div>","Waves","T","F","Sound","false","F","false",""
"","1594","html-keyboard-response","89","2.0.0","4900477","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Red objects absorb red light.</div>","Waves","F","T","Color","false","T","false",""
"","975","html-keyboard-response","90","2.0.0","4901954","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Sounds can be dead or alive.</div>","Waves","F","F","Sound","true","F","true",""
"","892155","html-keyboard-response","91","2.0.0","5794671","p2f848uts5v","seal"," ","<p>The next 20 statements will be about <b>Fractions</b>. Press any key to continue.</p>","","","","","","","",""
"","6147","html-keyboard-response","92","2.0.0","5800820","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">12/13 is greater than 1/13.</div>","Fractions","T","T","Ordering","true","T","true",""
"","3717","html-keyboard-response","93","2.0.0","5805038","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">1/3 plus 1/3 is 1/3.</div>","Fractions","F","F","Addition","true","F","true",""
"","1203","html-keyboard-response","94","2.0.0","5806744","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">All integers are expressible as fractions.</div>","Fractions","T","F","Conversion","false","F","false",""
"","2435","html-keyboard-response","95","2.0.0","5809680","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">There are numbers between 1 and 3.</div>","Fractions","T","T","Infinite density","true","T","true",""
"","1635","html-keyboard-response","96","2.0.0","5811817","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">1/3 plus 1/3 is 2/3.</div>","Fractions","T","T","Addition","true","T","true",""
"","1819","html-keyboard-response","97","2.0.0","5814138","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">1/10 plus 1/10 is 1/5.</div>","Fractions","T","F","Addition","false","T","true",""
"","2845","html-keyboard-response","98","2.0.0","5817484","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">4 divided by 2/1 is 2.</div>","Fractions","T","T","Division","true","T","true",""
"","1311","html-keyboard-response","99","2.0.0","5819298","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">8 divided by 1/2 is 4.</div>","Fractions","F","T","Division","false","T","false",""
"","1779","html-keyboard-response","100","2.0.0","5821578","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">8 divided by 2/1 is 3.</div>","Fractions","F","F","Division","true","F","true",""
"","1642","html-keyboard-response","101","2.0.0","5823722","p2f848uts5v","seal","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Fractions","T3","T3","AttentionCheck","true","T3","true",""
"","1555","html-keyboard-response","102","2.0.0","5825780","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">1/17 is greater than 1/9.</div>","Fractions","F","T","Ordering","false","F","true",""
"","946","html-keyboard-response","103","2.0.0","5827228","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">2/3 plus 2/4 is 2/7.</div>","Fractions","F","T","Addition","false","F","true",""
"","2330","html-keyboard-response","104","2.0.0","5830060","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">All decimals are expressible as fractions.</div>","Fractions","T","T","Conversion","true","T","true",""
"","1912","html-keyboard-response","105","2.0.0","5832475","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">There are numbers between 1/10 and 10/100.</div>","Fractions","F","T","Infinite density","false","T","false",""
"","1429","html-keyboard-response","106","2.0.0","5834406","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">All fractions are expressible as integers.</div>","Fractions","F","F","Conversion","true","T","false",""
"","1438","html-keyboard-response","107","2.0.0","5836346","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">There are numbers between 10 and 10.</div>","Fractions","F","F","Infinite density","true","F","true",""
"","1624","html-keyboard-response","108","2.0.0","5838472","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">1/17 is greater than 16/17.</div>","Fractions","F","F","Ordering","true","F","true",""
"","3247","html-keyboard-response","109","2.0.0","5842222","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">All fractions are expressible as decimals.</div>","Fractions","F","T","Conversion","false","T","false",""
"","2184","html-keyboard-response","110","2.0.0","5844908","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">4 divided by 1/2 is 8.</div>","Fractions","T","F","Division","false","F","false",""
"","946","html-keyboard-response","111","2.0.0","5846356","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">1/13 is greater than 1/30.</div>","Fractions","T","F","Ordering","false","F","false",""
"","1967","html-keyboard-response","112","2.0.0","5848825","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">There are numbers between 1/3 and 1/2.</div>","Fractions","T","F","Infinite density","false","T","true",""
"","1188","html-keyboard-response","113","2.0.0","5850515","p2f848uts5v","seal"," ","<p>The next 20 statements will be about <b>Mechanics</b>. Press any key to continue.</p>","","","","","","","",""
"","882","html-keyboard-response","114","2.0.0","5851398","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Energy can be transferred from one object to another.</div>","Mechanics","T","F","Momentum","false","F","false",""
"","634","html-keyboard-response","115","2.0.0","5852534","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Constant force can yield constant rest.</div>","Mechanics","T","F","Acceleration","false","T","true",""
"","525","html-keyboard-response","116","2.0.0","5853561","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Constant acceleration requires constant force.</div>","Mechanics","T","T","Acceleration","true","T","true",""
"","377","html-keyboard-response","117","2.0.0","5854440","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Pointy objects fall through air faster than flat objects.</div>","Mechanics","T","F","Gravity","false","F","false",""
"","399","html-keyboard-response","118","2.0.0","5855341","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Constant motion requires constant force.</div>","Mechanics","F","T","Acceleration","false","F","true",""
"","428","html-keyboard-response","119","2.0.0","5856271","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Color can be transferred from one object to another.</div>","Mechanics","F","F","Momentum","true","T","false",""
"","281","html-keyboard-response","120","2.0.0","5857054","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Forces can be male or female.</div>","Mechanics","F","F","Force","true","T","false",""
"","265","html-keyboard-response","121","2.0.0","5857821","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Forces can be transferred from one object to another.</div>","Mechanics","F","T","Momentum","false","F","true",""
"","278","html-keyboard-response","122","2.0.0","5858601","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Anvils fall through air faster than feathers.</div>","Mechanics","T","T","Gravity","true","T","true",""
"","2263","html-keyboard-response","123","2.0.0","5861366","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Forces can be balanced or unbalanced.</div>","Mechanics","T","F","Force","false","T","true",""
"","787","html-keyboard-response","124","2.0.0","5862655","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Heavy balls fall through air faster than light balls.</div>","Mechanics","F","T","Gravity","false","F","true",""
"","610","html-keyboard-response","125","2.0.0","5863768","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Momentum can be transferred from one object to another.</div>","Mechanics","T","T","Momentum","true","T","true",""
"","2668","html-keyboard-response","126","2.0.0","5866938","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">A moving bullet loses weight.</div>","Mechanics","F","F","Velocity","true","F","true",""
"","1168","html-keyboard-response","127","2.0.0","5868609","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">A moving bullet loses height.</div>","Mechanics","T","F","Velocity","false","F","false",""
"","478","html-keyboard-response","128","2.0.0","5869589","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">A moving bullet loses force.</div>","Mechanics","F","T","Velocity","false","F","true",""
"","1395","html-keyboard-response","129","2.0.0","5871486","p2f848uts5v","seal","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Mechanics","T3","T3","AttentionCheck","true","T3","true",""
"","556","html-keyboard-response","130","2.0.0","5872544","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Constant speed requires constant acceleration.</div>","Mechanics","F","F","Acceleration","true","T","false",""
"","694","html-keyboard-response","131","2.0.0","5873740","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">A moving bullet loses speed.</div>","Mechanics","T","T","Velocity","true","F","false",""
"","1622","html-keyboard-response","132","2.0.0","5875864","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Forces can be straight or curved.</div>","Mechanics","F","T","Force","false","T","false",""
"","467","html-keyboard-response","133","2.0.0","5876833","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Forces can be strong or weak.</div>","Mechanics","T","T","Force","true","T","true",""
"","297","html-keyboard-response","134","2.0.0","5877632","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Bright objects fall through air faster than dark objects.</div>","Mechanics","F","F","Gravity","true","F","true",""
"","1094","html-keyboard-response","135","2.0.0","5879227","p2f848uts5v","seal"," ","<p>The next 20 statements will be about <b>Matter</b>. Press any key to continue.</p>","","","","","","","",""
"","1221","html-keyboard-response","136","2.0.0","5880449","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">An idea can be cut in half.</div>","Matter","F","F","Divisibility","true","T","false",""
"","1177","html-keyboard-response","137","2.0.0","5882128","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Ice is denser than water.</div>","Matter","F","T","Density","false","F","true",""
"","1407","html-keyboard-response","138","2.0.0","5884037","p2f848uts5v","seal","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Matter","T3","T3","AttentionCheck","true","T3","true",""
"","348","html-keyboard-response","139","2.0.0","5884887","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">A log can be cut in half.</div>","Matter","T","T","Divisibility","true","T","true",""
"","416","html-keyboard-response","140","2.0.0","5885805","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Air is composed of matter.</div>","Matter","T","F","Mass","false","F","false",""
"","460","html-keyboard-response","141","2.0.0","5886767","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Steel is denser than foam.</div>","Matter","T","T","Density","true","F","false",""
"","369","html-keyboard-response","142","2.0.0","5887638","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Foam is denser than brick.</div>","Matter","F","F","Density","true","T","false",""
"","817","html-keyboard-response","143","2.0.0","5888957","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">A grain of sand can be cut in half.</div>","Matter","T","F","Divisibility","false","T","true",""
"","3074","html-keyboard-response","144","2.0.0","5892533","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Rocks are composed of matter.</div>","Matter","T","T","Mass","true","T","true",""
"","948","html-keyboard-response","145","2.0.0","5893983","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">Atoms are the constituents of matter.</div>","Matter","T","T","Atom","true","T","true",""
"","827","html-keyboard-response","146","2.0.0","5895312","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">A shadow can be cut in half.</div>","Matter","F","T","Divisibility","false","T","false",""
"","704","html-keyboard-response","147","2.0.0","5896519","p2f848uts5v","seal","m","<div style=""font-size:30pt;"">Atoms are mostly empty space.</div>","Matter","T","F","Atom","false","F","false",""
"","662","html-keyboard-response","148","2.0.0","5897683","p2f848uts5v","seal","z","<div style=""font-size:30pt;"">A liter of water weighs more than a liter of ice.</div>","Matter","T","F","Weight","false","T","true",""
